month_start,atc_level3,total_rx_atc3,known_status_rx_atc3,status_coverage_atc3,filled_rx_atc3,refill_adherence_atc3,unique_patients_atc3,pct_female_atc3,median_age_atc3,pct_admin_visits_atc3,low_coverage_flag_atc3
2023-10-01,D01A,4,2,50.0,2,100.0,4,1362.5,3.0,0.0,1
2023-10-01,D01B,1,1,100.0,0,0.0,1,6800.0,1.0,,0
2023-10-01,D02A,2,1,50.0,1,100.0,2,3575.0,1.0,0.0,1
2023-10-01,D06B,2,0,0.0,0,,2,3550.0,2.0,0.0,1
2023-10-01,D07A,3,3,100.0,3,100.0,3,2233.33,3.0,,0
2023-10-01,D07B,2,0,0.0,0,,2,1325.0,1.0,0.0,1
2023-10-01,D07C,3,2,66.67,1,50.0,3,1766.67,2.0,0.0,1
2023-10-01,D07X,2,2,100.0,2,100.0,2,3800.0,2.0,,0
2023-10-01,D08A,2,0,0.0,0,,2,2675.0,2.0,0.0,1
2023-10-01,D11A,1,1,100.0,1,100.0,1,5500.0,1.0,,0
2023-10-01,G01A,1,0,0.0,0,,1,4500.0,1.0,0.0,1
2023-10-01,G02B,1,0,0.0,0,,1,2600.0,1.0,0.0,1
2023-10-01,G03A,3,3,100.0,2,66.67,3,1466.67,3.0,,0
2023-10-01,G04B,2,2,100.0,2,100.0,2,3400.0,2.0,,0
2023-10-01,G04C,4,4,100.0,3,75.0,3,1825.0,0.0,,0
2023-10-01,H02A,2,2,100.0,2,100.0,2,2875.0,1.0,,0
2023-10-01,H03A,11,7,63.64,5,71.43,10,454.55,10.0,0.0,1
2023-10-01,H03B,5,1,20.0,1,100.0,5,1000.0,4.0,0.0,1
2023-10-01,ISMT,12,8,66.67,5,62.5,11,437.5,10.0,0.0,1
2023-10-01,J01A,1,1,100.0,0,0.0,1,4800.0,0.0,,0
2023-10-01,J01C,18,13,72.22,13,100.0,18,266.67,12.0,0.0,0
2023-10-01,J01D,6,4,66.67,4,100.0,6,833.33,6.0,0.0,1
2023-10-01,J01E,7,5,71.43,5,100.0,7,785.71,6.0,0.0,0
2023-10-01,J01F,15,12,80.0,10,83.33,15,366.67,12.0,0.0,0
2023-10-01,J01M,15,12,80.0,12,100.0,15,340.0,11.0,0.0,0
2023-10-01,J01X,2,0,0.0,0,,2,2250.0,2.0,0.0,1
2023-10-01,J02A,1,1,100.0,1,100.0,1,4500.0,1.0,,0
2023-10-01,J05A,4,4,100.0,4,100.0,4,1262.5,2.0,,0
2023-10-01,J07B,1,1,100.0,0,0.0,1,4800.0,0.0,,0
2023-10-01,M01A,63,56,88.89,50,89.29,56,92.06,43.0,0.0,0
2023-10-01,M02A,12,10,83.33,10,100.0,11,466.67,8.0,,0
2023-10-01,M03B,12,11,91.67,9,81.82,11,437.5,9.0,,0
2023-10-01,M04A,3,3,100.0,3,100.0,3,2466.67,2.0,,0
2023-10-01,M05B,2,2,100.0,2,100.0,2,3475.0,2.0,,0
2023-10-01,MISSING,625,408,65.28,396,97.06,123,9.76,402.0,,1
2023-10-01,N02A,18,13,72.22,13,100.0,17,325.0,17.0,0.0,0
2023-10-01,N02B,13,12,92.31,12,100.0,12,438.46,7.0,0.0,0
2023-10-01,N03A,6,5,83.33,5,100.0,6,941.67,4.0,,0
2023-10-01,N05A,1,1,100.0,0,0.0,1,5500.0,1.0,,0
2023-10-01,N05B,41,34,82.93,29,85.29,39,141.46,34.0,0.0,0
2023-10-01,N05C,2,2,100.0,2,100.0,2,3725.0,1.0,,0
2023-10-01,N06A,2,2,100.0,2,100.0,2,2900.0,2.0,,0
2023-10-01,N06B,11,8,72.73,6,75.0,10,572.73,5.0,0.0,0
2023-10-01,N07C,5,2,40.0,1,50.0,5,960.0,4.0,0.0,1
2023-10-01,P01A,4,2,50.0,1,50.0,3,1162.5,3.0,0.0,1
2023-10-01,R01A,6,3,50.0,3,100.0,6,925.0,3.0,0.0,1
2023-10-01,R03A,17,11,64.71,10,90.91,16,341.18,14.0,0.0,1
2023-10-01,R03B,2,2,100.0,2,100.0,2,3225.0,1.0,,0
2023-10-01,R03D,10,8,80.0,8,100.0,10,565.0,9.0,0.0,0
2023-10-01,R05C,4,2,50.0,2,100.0,4,1325.0,3.0,0.0,1
2023-10-01,R05D,7,5,71.43,4,80.0,7,642.86,6.0,0.0,0
2023-10-01,R06A,19,15,78.95,13,86.67,17,305.26,15.0,33.33,0
2023-10-01,S01A,2,1,50.0,1,100.0,2,2550.0,2.0,0.0,1
2023-10-01,S01E,1,1,100.0,0,0.0,1,7100.0,0.0,,0
2023-10-01,S02C,1,1,100.0,0,0.0,1,5000.0,1.0,,0
2023-10-01,S03A,1,1,100.0,1,100.0,1,6300.0,1.0,,0
2023-10-01,V06D,1,0,0.0,0,,1,5000.0,1.0,0.0,1
2023-11-01,A02B,41,22,53.66,18,81.82,37,136.59,31.0,12.5,1
2023-11-01,A03A,1,1,100.0,1,100.0,1,5000.0,1.0,,0
2023-11-01,A03F,2,1,50.0,0,0.0,2,2125.0,2.0,0.0,1
2023-11-01,A06A,2,0,0.0,0,,1,3500.0,2.0,0.0,1
2023-11-01,A09A,1,0,0.0,0,,1,3200.0,1.0,0.0,1
2023-11-01,A10A,1,1,100.0,1,100.0,1,6200.0,1.0,,0
2023-11-01,A10B,26,4,15.38,4,100.0,25,201.92,22.0,0.0,1
2023-11-01,A11C,8,4,50.0,4,100.0,8,850.0,7.0,0.0,1
2023-11-01,A11D,4,1,25.0,1,100.0,4,1625.0,2.0,0.0,1
2023-11-01,A11E,2,1,50.0,0,0.0,2,2150.0,1.0,0.0,1
2023-11-01,A12A,4,4,100.0,2,50.0,4,1787.5,3.0,,0
2023-11-01,A12B,4,3,75.0,2,66.67,4,1525.0,3.0,,0
2023-11-01,A12C,3,1,33.33,1,100.0,3,1266.67,3.0,0.0,1
2023-11-01,B01A,22,12,54.55,12,100.0,21,300.0,16.0,0.0,1
2023-11-01,B03A,15,2,13.33,2,100.0,15,280.0,14.0,0.0,1
2023-11-01,B03B,2,0,0.0,0,,2,2675.0,1.0,0.0,1
2023-11-01,C01B,1,0,0.0,0,,1,7200.0,1.0,,1
2023-11-01,C01D,4,2,50.0,2,100.0,4,1575.0,2.0,0.0,1
2023-11-01,C01E,2,2,100.0,2,100.0,2,3550.0,1.0,,0
2023-11-01,C02A,7,1,14.29,1,100.0,7,871.43,5.0,0.0,1
2023-11-01,C02C,3,2,66.67,1,50.0,3,2500.0,2.0,,1
2023-11-01,C03B,4,2,50.0,2,100.0,4,1175.0,3.0,0.0,1
2023-11-01,C03C,6,5,83.33,3,60.0,6,1175.0,5.0,,0
2023-11-01,C03D,5,3,60.0,1,33.33,5,1280.0,2.0,0.0,1
2023-11-01,C03E,1,1,100.0,1,100.0,1,5500.0,1.0,,0
2023-11-01,C04A,1,1,100.0,1,100.0,1,8200.0,1.0,,0
2023-11-01,C05A,3,1,33.33,0,0.0,3,1000.0,1.0,0.0,1
2023-11-01,C05C,3,0,0.0,0,,3,1033.33,1.0,0.0,1
2023-11-01,C07A,27,15,55.56,13,86.67,26,229.63,22.0,0.0,1
2023-11-01,C08C,12,7,58.33,4,57.14,11,470.83,8.0,20.0,1
2023-11-01,C09A,34,16,47.06,13,81.25,33,177.94,23.0,0.0,1
2023-11-01,C09B,52,20,38.46,18,90.0,47,115.38,33.0,3.23,1
2023-11-01,C09C,4,2,50.0,2,100.0,4,1450.0,1.0,0.0,1
2023-11-01,C09D,5,1,20.0,1,100.0,5,1080.0,4.0,0.0,1
2023-11-01,C10A,68,19,27.94,15,78.95,65,87.5,45.0,2.33,1
2023-11-01,C10B,2,0,0.0,0,,2,3350.0,2.0,0.0,1
2023-11-01,D01A,2,0,0.0,0,,2,2125.0,2.0,0.0,1
2023-11-01,D01B,1,1,100.0,1,100.0,1,5000.0,1.0,,0
2023-11-01,D06A,1,1,100.0,1,100.0,1,5600.0,1.0,,0
2023-11-01,D07A,1,0,0.0,0,,1,5500.0,1.0,0.0,1
2023-11-01,D07B,1,0,0.0,0,,1,6700.0,1.0,0.0,1
2023-11-01,D11A,1,0,0.0,0,,1,1400.0,0.0,0.0,1
2023-11-01,G01A,1,1,100.0,0,0.0,1,2300.0,1.0,,0
2023-11-01,G03A,1,0,0.0,0,,1,2500.0,1.0,100.0,1
2023-11-01,G03D,1,0,0.0,0,,1,4800.0,1.0,100.0,1
2023-11-01,G04B,2,2,100.0,1,50.0,2,3325.0,1.0,,0
2023-11-01,G04C,1,1,100.0,1,100.0,1,7000.0,0.0,,0
2023-11-01,H02A,2,1,50.0,1,100.0,2,2925.0,1.0,,1
2023-11-01,H03A,6,4,66.67,3,75.0,6,916.67,5.0,0.0,1
2023-11-01,H03B,2,1,50.0,0,0.0,2,3000.0,2.0,0.0,1
2023-11-01,ISMT,3,1,33.33,1,100.0,3,1766.67,1.0,0.0,1
2023-11-01,J01C,11,8,72.73,8,100.0,10,454.55,10.0,0.0,0
2023-11-01,J01D,6,2,33.33,1,50.0,5,791.67,6.0,50.0,1
2023-11-01,J01E,1,1,100.0,1,100.0,1,8400.0,1.0,,0
2023-11-01,J01F,5,5,100.0,3,60.0,5,1080.0,5.0,,0
2023-11-01,J01M,6,4,66.67,3,75.0,6,775.0,5.0,0.0,1
2023-11-01,J01X,9,1,11.11,1,100.0,9,544.44,9.0,0.0,1
2023-11-01,J02A,1,0,0.0,0,,1,3200.0,0.0,0.0,1
2023-11-01,J05A,1,0,0.0,0,,1,6500.0,0.0,0.0,1
2023-11-01,M01A,29,22,75.86,21,95.45,29,175.86,20.0,0.0,0
2023-11-01,M02A,3,3,100.0,2,66.67,3,1600.0,2.0,,0
2023-11-01,M03B,4,2,50.0,1,50.0,4,1062.5,3.0,0.0,1
2023-11-01,M04A,8,3,37.5,2,66.67,7,762.5,6.0,0.0,1
2023-11-01,MISSING,438,291,66.44,284,97.59,108,13.47,351.0,,1
2023-11-01,N02A,10,8,80.0,6,75.0,9,510.0,8.0,0.0,0
2023-11-01,N02B,12,9,75.0,8,88.89,12,416.67,11.0,0.0,0
2023-11-01,N02C,1,1,100.0,0,0.0,1,4300.0,1.0,,0
2023-11-01,N03A,1,1,100.0,1,100.0,1,4100.0,0.0,,0
2023-11-01,N05A,1,1,100.0,0,0.0,1,2800.0,0.0,,0
2023-11-01,N05B,16,12,75.0,10,83.33,16,384.38,14.0,0.0,0
2023-11-01,N05C,3,3,100.0,3,100.0,3,2133.33,2.0,,0
2023-11-01,N06A,2,0,0.0,0,,2,3550.0,1.0,0.0,1
2023-11-01,N06B,4,3,75.0,2,66.67,4,1687.5,2.0,0.0,0
2023-11-01,N07C,8,4,50.0,3,75.0,8,775.0,6.0,0.0,1
2023-11-01,P02C,6,0,0.0,0,,6,325.0,3.0,0.0,1
2023-11-01,R01A,4,2,50.0,0,0.0,4,1262.5,1.0,0.0,1
2023-11-01,R03A,6,2,33.33,1,50.0,6,716.67,5.0,0.0,1
2023-11-01,R03B,1,1,100.0,1,100.0,1,4700.0,1.0,,0
2023-11-01,R03D,5,4,80.0,3,75.0,5,1120.0,4.0,,0
2023-11-01,R05C,2,0,0.0,0,,2,2450.0,2.0,0.0,1
2023-11-01,R05D,1,1,100.0,1,100.0,1,5600.0,1.0,,0
2023-11-01,R06A,5,2,40.0,1,50.0,5,760.0,4.0,0.0,1
2023-11-01,S01A,2,1,50.0,1,100.0,2,2700.0,2.0,0.0,1
2023-11-01,S01C,1,1,100.0,1,100.0,1,5000.0,1.0,,0
2023-11-01,S01E,1,1,100.0,0,0.0,1,7200.0,1.0,,0
2023-11-01,S01G,1,1,100.0,1,100.0,1,3700.0,1.0,,0
2023-11-01,S02C,1,0,0.0,0,,1,5100.0,0.0,100.0,1
2023-11-01,V06D,1,0,0.0,0,,1,4800.0,1.0,0.0,1
2023-12-01,A02B,37,21,56.76,18,85.71,37,151.35,24.0,0.0,1
2023-12-01,A03A,5,4,80.0,4,100.0,5,1200.0,5.0,0.0,0
2023-12-01,A03F,1,0,0.0,0,,1,6300.0,1.0,,1
2023-12-01,A06A,1,1,100.0,1,100.0,1,6300.0,1.0,,0
2023-12-01,A10B,10,4,40.0,4,100.0,10,620.0,8.0,0.0,1
2023-12-01,A11C,8,6,75.0,6,100.0,8,818.75,8.0,0.0,0
2023-12-01,A11D,1,0,0.0,0,,1,6000.0,1.0,0.0,1
2023-12-01,A11E,4,1,25.0,0,0.0,4,1262.5,2.0,0.0,1
2023-12-01,A12A,1,1,100.0,1,100.0,1,5600.0,1.0,,0
2023-12-01,A12B,2,2,100.0,1,50.0,2,2700.0,1.0,,0
2023-12-01,A12C,3,0,0.0,0,,3,2000.0,3.0,0.0,1
2023-12-01,B01A,20,12,60.0,9,75.0,20,300.0,14.0,20.0,1
2023-12-01,B03A,8,3,37.5,2,66.67,8,662.5,8.0,0.0,1
2023-12-01,B03B,6,0,0.0,0,,6,841.67,5.0,0.0,1
2023-12-01,C01B,1,0,0.0,0,,1,6500.0,0.0,,1
2023-12-01,C01D,4,3,75.0,2,66.67,3,1525.0,2.0,0.0,0
2023-12-01,C01E,3,3,100.0,3,100.0,3,2466.67,3.0,,0
2023-12-01,C02A,2,1,50.0,1,100.0,2,3000.0,1.0,100.0,1
2023-12-01,C02C,1,1,100.0,1,100.0,1,5600.0,0.0,,0
2023-12-01,C03B,6,1,16.67,1,100.0,6,983.33,3.0,0.0,1
2023-12-01,C03C,2,2,100.0,1,50.0,2,2700.0,1.0,,0
2023-12-01,C03D,3,0,0.0,0,,3,2000.0,1.0,50.0,1
2023-12-01,C04A,1,1,100.0,1,100.0,1,6900.0,0.0,,0
2023-12-01,C05A,2,2,100.0,0,0.0,2,1750.0,1.0,,0
2023-12-01,C05C,2,0,0.0,0,,2,2425.0,2.0,0.0,1
2023-12-01,C07A,22,16,72.73,15,93.75,22,272.73,15.0,20.0,0
2023-12-01,C08C,11,6,54.55,6,100.0,11,618.18,8.0,20.0,1
2023-12-01,C09A,20,9,45.0,8,88.89,18,312.5,13.0,25.0,1
2023-12-01,C09B,41,25,60.98,23,92.0,39,141.46,23.0,50.0,1
2023-12-01,C09C,5,3,60.0,3,100.0,5,1200.0,5.0,0.0,1
2023-12-01,C09D,3,2,66.67,2,100.0,3,2000.0,2.0,0.0,1
2023-12-01,C10A,47,17,36.17,12,70.59,47,127.66,35.0,3.7,1
2023-12-01,C10B,1,1,100.0,1,100.0,1,6600.0,0.0,,0
2023-12-01,D01A,3,2,66.67,2,100.0,3,1866.67,2.0,0.0,1
2023-12-01,D01B,3,2,66.67,2,100.0,3,1266.67,3.0,,1
2023-12-01,D02A,1,1,100.0,1,100.0,1,8700.0,1.0,,0
2023-12-01,D06A,3,2,66.67,2,100.0,3,2133.33,2.0,0.0,1
2023-12-01,D07A,2,0,0.0,0,,2,1225.0,0.0,0.0,1
2023-12-01,D07B,1,0,0.0,0,,1,8000.0,1.0,0.0,1
2023-12-01,D07C,2,2,100.0,2,100.0,2,2375.0,1.0,,0
2023-12-01,D07X,2,1,50.0,1,100.0,2,2650.0,1.0,0.0,1
2023-12-01,D08A,1,0,0.0,0,,1,5700.0,1.0,0.0,1
2023-12-01,G01A,4,2,50.0,2,100.0,4,1000.0,4.0,,1
2023-12-01,G03A,1,1,100.0,1,100.0,1,3800.0,1.0,,0
2023-12-01,G04B,2,0,0.0,0,,2,2450.0,1.0,0.0,1
2023-12-01,G04C,3,2,66.67,2,100.0,3,2233.33,0.0,0.0,1
2023-12-01,H01C,1,1,100.0,1,100.0,1,7600.0,1.0,,0
2023-12-01,H02A,1,1,100.0,1,100.0,1,5600.0,0.0,,0
2023-12-01,H03A,3,2,66.67,1,50.0,3,1566.67,2.0,0.0,1
2023-12-01,ISMT,8,3,37.5,2,66.67,8,493.75,5.0,0.0,1
2023-12-01,J01A,1,0,0.0,0,,1,2800.0,1.0,,1
2023-12-01,J01C,9,7,77.78,6,85.71,8,500.0,7.0,0.0,0
2023-12-01,J01D,6,5,83.33,5,100.0,6,733.33,6.0,0.0,0
2023-12-01,J01E,2,2,100.0,2,100.0,2,2025.0,2.0,,0
2023-12-01,J01F,10,4,40.0,4,100.0,10,540.0,8.0,0.0,1
2023-12-01,J01M,3,3,100.0,3,100.0,3,1133.33,1.0,,0
2023-12-01,J01X,4,2,50.0,1,50.0,4,1175.0,4.0,0.0,1
2023-12-01,J02A,2,2,100.0,1,50.0,2,1900.0,2.0,,0
2023-12-01,J05A,1,0,0.0,0,,1,4700.0,1.0,0.0,1
2023-12-01,J07A,1,0,0.0,0,,1,4200.0,1.0,,1
2023-12-01,L01X,1,1,100.0,1,100.0,1,5700.0,0.0,,0
2023-12-01,M01A,26,15,57.69,12,80.0,24,221.15,18.0,14.29,1
2023-12-01,M02A,5,5,100.0,5,100.0,5,1120.0,3.0,,0
2023-12-01,M03B,2,1,50.0,1,100.0,2,2875.0,2.0,,1
2023-12-01,M04A,8,6,75.0,5,83.33,8,812.5,3.0,0.0,0
2023-12-01,MISSING,117,68,58.12,65,95.59,34,49.57,80.0,,1
2023-12-01,N02A,8,7,87.5,6,85.71,8,637.5,4.0,,0
2023-12-01,N02B,6,6,100.0,6,100.0,6,1025.0,4.0,,0
2023-12-01,N03A,1,1,100.0,1,100.0,1,5600.0,1.0,,0
2023-12-01,N05A,2,1,50.0,0,0.0,2,2200.0,1.0,,1
2023-12-01,N05B,18,15,83.33,14,93.33,18,338.89,12.0,0.0,0
2023-12-01,N05C,1,1,100.0,0,0.0,1,6900.0,0.0,,0
2023-12-01,N06A,3,1,33.33,0,0.0,3,2166.67,1.0,,1
2023-12-01,N06B,7,6,85.71,4,66.67,7,900.0,5.0,0.0,0
2023-12-01,N07C,3,1,33.33,0,0.0,2,2100.0,3.0,0.0,1
2023-12-01,P01A,2,1,50.0,1,100.0,2,2200.0,2.0,,1
2023-12-01,R01A,3,2,66.67,2,100.0,3,1500.0,1.0,0.0,1
2023-12-01,R03A,9,4,44.44,3,75.0,8,522.22,7.0,0.0,1
2023-12-01,R03D,3,3,100.0,3,100.0,3,1833.33,1.0,,0
2023-12-01,R05F,1,1,100.0,1,100.0,1,4500.0,1.0,,0
2023-12-01,R06A,9,5,55.56,3,60.0,8,555.56,7.0,0.0,1
2023-12-01,S01A,3,2,66.67,2,100.0,3,1500.0,0.0,0.0,1
2023-12-01,S01C,1,1,100.0,1,100.0,1,6400.0,1.0,,0
2023-12-01,S03A,3,2,66.67,2,100.0,3,2100.0,2.0,0.0,1
2024-01-01,A02B,72,46,63.89,42,91.3,67,77.78,52.0,5.0,1
2024-01-01,A03A,6,5,83.33,4,80.0,5,991.67,6.0,0.0,0
2024-01-01,A03F,4,2,50.0,1,50.0,4,1150.0,4.0,0.0,1
2024-01-01,A06A,1,1,100.0,0,0.0,1,6900.0,1.0,,0
2024-01-01,A07A,4,4,100.0,4,100.0,4,1387.5,3.0,,0
2024-01-01,A07F,1,0,0.0,0,,1,6000.0,1.0,,1
2024-01-01,A09A,3,2,66.67,1,50.0,3,2566.67,3.0,0.0,1
2024-01-01,A10A,9,9,100.0,7,77.78,8,688.89,4.0,,0
2024-01-01,A10B,27,23,85.19,22,95.65,25,229.63,19.0,50.0,0
2024-01-01,A11C,17,12,70.59,12,100.0,17,388.24,13.0,0.0,0
2024-01-01,A11D,5,3,60.0,3,100.0,4,960.0,2.0,0.0,1
2024-01-01,A11E,5,0,0.0,0,,5,900.0,3.0,0.0,1
2024-01-01,A11G,2,1,50.0,1,100.0,2,2100.0,1.0,,1
2024-01-01,A12A,8,6,75.0,6,100.0,8,931.25,7.0,,0
2024-01-01,A12B,8,8,100.0,4,50.0,8,750.0,6.0,,0
2024-01-01,A12C,4,3,75.0,2,66.67,4,1437.5,4.0,0.0,0
2024-01-01,A16A,4,4,100.0,4,100.0,4,1375.0,2.0,,0
2024-01-01,B01A,50,37,74.0,36,97.3,45,126.0,36.0,10.0,0
2024-01-01,B02B,1,1,100.0,1,100.0,1,7600.0,1.0,,0
2024-01-01,B03A,7,4,57.14,3,75.0,6,685.71,7.0,66.67,1
2024-01-01,B03B,6,1,16.67,1,100.0,6,1041.67,3.0,0.0,1
2024-01-01,C01A,1,1,100.0,1,100.0,1,7800.0,0.0,,0
2024-01-01,C01B,1,1,100.0,1,100.0,1,8400.0,1.0,,0
2024-01-01,C01D,7,5,71.43,5,100.0,7,928.57,6.0,,0
2024-01-01,C01E,9,8,88.89,8,100.0,7,711.11,8.0,,0
2024-01-01,C02A,10,5,50.0,5,100.0,10,645.0,7.0,0.0,1
2024-01-01,C02C,3,2,66.67,2,100.0,3,2033.33,0.0,0.0,1
2024-01-01,C03B,10,2,20.0,2,100.0,10,600.0,8.0,14.29,1
2024-01-01,C03C,8,7,87.5,6,85.71,8,812.5,6.0,,0
2024-01-01,C03D,8,6,75.0,5,83.33,6,768.75,4.0,0.0,0
2024-01-01,C03E,2,1,50.0,1,100.0,2,2750.0,1.0,,1
2024-01-01,C04A,4,4,100.0,2,50.0,4,1800.0,4.0,,0
2024-01-01,C05A,2,0,0.0,0,,2,2550.0,1.0,0.0,1
2024-01-01,C05B,1,1,100.0,0,0.0,1,5800.0,1.0,,0
2024-01-01,C05C,2,2,100.0,2,100.0,2,3525.0,2.0,,0
2024-01-01,C07A,56,44,78.57,41,93.18,53,109.82,43.0,0.0,0
2024-01-01,C08C,31,20,64.52,20,100.0,29,203.23,19.0,10.0,1
2024-01-01,C08D,1,1,100.0,1,100.0,1,6600.0,0.0,,0
2024-01-01,C08G,1,1,100.0,1,100.0,1,4300.0,1.0,,0
2024-01-01,C09A,38,25,65.79,22,88.0,36,160.53,26.0,0.0,1
2024-01-01,C09B,71,50,70.42,50,100.0,65,87.32,51.0,0.0,0
2024-01-01,C09C,10,7,70.0,5,71.43,10,600.0,7.0,50.0,0
2024-01-01,C09D,13,10,76.92,9,90.0,13,476.92,9.0,0.0,0
2024-01-01,C10A,61,25,40.98,21,84.0,58,100.0,41.0,3.23,1
2024-01-01,C10B,2,2,100.0,2,100.0,2,2750.0,1.0,,0
2024-01-01,D01A,1,1,100.0,1,100.0,1,7600.0,1.0,,0
2024-01-01,D02A,4,1,25.0,1,100.0,4,1537.5,3.0,0.0,1
2024-01-01,D06A,2,2,100.0,2,100.0,2,2750.0,1.0,,0
2024-01-01,D07A,2,0,0.0,0,,2,2650.0,2.0,0.0,1
2024-01-01,D07B,1,1,100.0,1,100.0,1,6300.0,1.0,,0
2024-01-01,D07C,2,2,100.0,2,100.0,1,3100.0,2.0,,0
2024-01-01,D07X,3,2,66.67,2,100.0,3,1966.67,2.0,0.0,1
2024-01-01,D11A,2,2,100.0,1,50.0,2,2650.0,2.0,,0
2024-01-01,G01A,2,0,0.0,0,,2,2100.0,2.0,0.0,1
2024-01-01,G02A,1,1,100.0,1,100.0,1,4500.0,1.0,,0
2024-01-01,G03A,2,2,100.0,2,100.0,2,2000.0,2.0,,0
2024-01-01,G03D,1,1,100.0,1,100.0,1,2800.0,1.0,,0
2024-01-01,G04B,2,2,100.0,2,100.0,2,3775.0,2.0,,0
2024-01-01,G04C,1,1,100.0,1,100.0,1,6600.0,0.0,,0
2024-01-01,H01C,2,2,100.0,2,100.0,2,3125.0,2.0,,0
2024-01-01,H03A,8,7,87.5,6,85.71,8,693.75,6.0,,0
2024-01-01,H03B,3,2,66.67,1,50.0,3,1833.33,3.0,,1
2024-01-01,ISMT,13,7,53.85,7,100.0,13,384.62,8.0,0.0,1
2024-01-01,J01C,32,27,84.38,24,88.89,31,171.88,26.0,0.0,0
2024-01-01,J01D,9,6,66.67,5,83.33,9,277.78,6.0,0.0,1
2024-01-01,J01E,8,7,87.5,5,71.43,8,743.75,6.0,,0
2024-01-01,J01F,24,22,91.67,22,100.0,23,229.17,18.0,0.0,0
2024-01-01,J01M,15,14,93.33,13,92.86,15,393.33,13.0,0.0,0
2024-01-01,J01X,6,2,33.33,1,50.0,6,925.0,6.0,0.0,1
2024-01-01,J05A,1,0,0.0,0,,1,4800.0,1.0,,1
2024-01-01,J07A,1,1,100.0,1,100.0,1,6500.0,1.0,,0
2024-01-01,J07B,2,0,0.0,0,,2,2500.0,0.0,100.0,1
2024-01-01,M01A,70,48,68.57,45,93.75,66,75.0,56.0,7.69,1
2024-01-01,M01B,1,1,100.0,1,100.0,1,4100.0,1.0,,0
2024-01-01,M02A,12,10,83.33,8,80.0,12,554.17,9.0,0.0,0
2024-01-01,M03B,18,8,44.44,6,75.0,18,269.44,11.0,0.0,1
2024-01-01,M04A,15,10,66.67,9,90.0,15,406.67,10.0,33.33,1
2024-01-01,M05B,2,2,100.0,2,100.0,2,3575.0,2.0,,0
2024-01-01,MISSING,64,55,85.94,51,92.73,38,92.97,50.0,,0
2024-01-01,N02A,22,20,90.91,18,90.0,19,286.36,18.0,,0
2024-01-01,N02B,15,14,93.33,14,100.0,13,406.67,9.0,0.0,0
2024-01-01,N02C,1,0,0.0,0,,1,3700.0,1.0,0.0,1
2024-01-01,N03A,7,7,100.0,7,100.0,7,800.0,3.0,,0
2024-01-01,N05A,4,3,75.0,2,66.67,4,1325.0,3.0,,0
2024-01-01,N05B,46,40,86.96,39,97.5,41,129.35,37.0,,0
2024-01-01,N05C,4,0,0.0,0,,4,1712.5,3.0,0.0,1
2024-01-01,N06A,8,6,75.0,6,100.0,8,743.75,7.0,0.0,0
2024-01-01,N06B,15,14,93.33,12,85.71,15,500.0,12.0,,0
2024-01-01,N07C,10,6,60.0,5,83.33,10,605.0,8.0,100.0,1
2024-01-01,R01A,3,2,66.67,2,100.0,3,2100.0,2.0,0.0,1
2024-01-01,R03A,16,10,62.5,9,90.0,16,365.62,12.0,0.0,1
2024-01-01,R03B,5,4,80.0,4,100.0,5,1180.0,4.0,0.0,0
2024-01-01,R03D,9,6,66.67,5,83.33,9,688.89,8.0,0.0,1
2024-01-01,R05C,2,0,0.0,0,,2,2550.0,2.0,0.0,1
2024-01-01,R05D,11,7,63.64,7,100.0,11,472.73,8.0,0.0,1
2024-01-01,R05F,2,2,100.0,2,100.0,2,2350.0,2.0,,0
2024-01-01,R06A,15,8,53.33,8,100.0,15,320.0,10.0,0.0,1
2024-01-01,S01A,2,1,50.0,1,100.0,2,2325.0,2.0,0.0,1
2024-01-01,S01E,2,1,50.0,1,100.0,2,3225.0,2.0,,1
2024-01-01,S02D,1,1,100.0,1,100.0,1,4100.0,1.0,,0
2024-01-01,S03A,1,1,100.0,1,100.0,1,5100.0,1.0,,0
2024-01-01,V06D,1,0,0.0,0,,1,6000.0,1.0,0.0,1
2024-02-01,A02B,94,59,62.77,54,91.53,90,62.77,64.0,4.17,1
2024-02-01,A03A,16,14,87.5,13,92.86,14,387.5,15.0,,0
2024-02-01,A03B,1,0,0.0,0,,1,5400.0,1.0,0.0,1
2024-02-01,A03F,6,4,66.67,4,100.0,5,1083.33,6.0,,1
2024-02-01,A05B,1,1,100.0,1,100.0,1,6400.0,0.0,,0
2024-02-01,A06A,2,0,0.0,0,,2,3400.0,2.0,0.0,1
2024-02-01,A07A,2,2,100.0,2,100.0,2,3525.0,2.0,,0
2024-02-01,A07D,1,1,100.0,1,100.0,1,7900.0,1.0,,0
2024-02-01,A07X,1,0,0.0,0,,1,4500.0,1.0,,1
2024-02-01,A10A,12,11,91.67,9,81.82,10,491.67,5.0,0.0,0
2024-02-01,A10B,50,22,44.0,19,86.36,46,117.0,34.0,4.17,1
2024-02-01,A11C,23,15,65.22,14,93.33,23,269.57,21.0,0.0,1
2024-02-01,A11D,3,3,100.0,2,66.67,3,1900.0,2.0,,0
2024-02-01,A11E,3,0,0.0,0,,3,2333.33,2.0,0.0,1
2024-02-01,A11H,1,1,100.0,1,100.0,1,6200.0,1.0,,0
2024-02-01,A12A,5,4,80.0,4,100.0,5,1240.0,4.0,0.0,0
2024-02-01,A12B,11,5,45.45,5,100.0,11,590.91,7.0,0.0,1
